[2018-09-11 11:21:24,728] 0 [main]  INFO ContextLoader initWebApplicationContext.285- Root WebApplicationContext: initialization started
 [2018-09-11 11:21:51,124] 26396 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /userInfo at position 2 of 11 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
 [2018-09-11 11:21:51,124] 26396 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /userInfo at position 3 of 11 in additional filter chain; firing Filter: 'HeaderWriterFilter'
 [2018-09-11 11:21:51,125] 26397 [qtp605787935-17]  DEBUG HstsHeaderWriter writeHeaders.128- Not injecting HSTS header since it did not match the requestMatcher org.springframework.security.web.header.writers.HstsHeaderWriter$SecureRequestMatcher@70201b26
 [2018-09-11 11:21:51,125] 26397 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /userInfo at position 4 of 11 in additional filter chain; firing Filter: 'LogoutFilter'
 [2018-09-11 11:21:51,125] 26397 [qtp605787935-17]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/userinfo'; against '/logout'
 [2018-09-11 11:21:51,125] 26397 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /userInfo at position 5 of 11 in additional filter chain; firing Filter: 'UsernamePasswordAuthenticationFilter'
 [2018-09-11 11:21:51,125] 26397 [qtp605787935-17]  DEBUG AntPathRequestMatcher matches.131- Request 'GET /userinfo' doesn't match 'POST /j_spring_security_check
 [2018-09-11 11:21:51,125] 26397 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /userInfo at position 6 of 11 in additional filter chain; firing Filter: 'RequestCacheAwareFilter'
 [2018-09-11 11:21:51,125] 26397 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /userInfo at position 7 of 11 in additional filter chain; firing Filter: 'SecurityContextHolderAwareRequestFilter'
 [2018-09-11 11:21:51,125] 26397 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /userInfo at position 8 of 11 in additional filter chain; firing Filter: 'AnonymousAuthenticationFilter'
 [2018-09-11 11:21:51,126] 26398 [qtp605787935-17]  DEBUG AnonymousAuthenticationFilter doFilter.106- SecurityContextHolder not populated with anonymous token, as it already contained: 'org.springframework.security.authentication.UsernamePasswordAuthenticationToken@8dfd4e04: Principal: org.springframework.security.core.userdetails.User@26264b8c: Username: receptionist@gmail.com; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: ROLE_RECEPTIONIST; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@166c8: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: bhs6aizprh78z49t7gw6uad3; Granted Authorities: ROLE_RECEPTIONIST'
 [2018-09-11 11:21:51,126] 26398 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /userInfo at position 9 of 11 in additional filter chain; firing Filter: 'SessionManagementFilter'
 [2018-09-11 11:21:51,126] 26398 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /userInfo at position 10 of 11 in additional filter chain; firing Filter: 'ExceptionTranslationFilter'
 [2018-09-11 11:21:51,126] 26398 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.324- /userInfo at position 11 of 11 in additional filter chain; firing Filter: 'FilterSecurityInterceptor'
 [2018-09-11 11:21:51,126] 26398 [qtp605787935-17]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/userinfo'; against '/'
 [2018-09-11 11:21:51,127] 26399 [qtp605787935-17]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/userinfo'; against '/login'
 [2018-09-11 11:21:51,127] 26399 [qtp605787935-17]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/userinfo'; against '/logout'
 [2018-09-11 11:21:51,127] 26399 [qtp605787935-17]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/userinfo'; against '/userinfo'
 [2018-09-11 11:21:51,127] 26399 [qtp605787935-17]  DEBUG FilterSecurityInterceptor beforeInvocation.218- Secure object: FilterInvocation: URL: /userInfo; Attributes: [hasAnyRole('ROLE_NURSE', 'ROLE_ADMIN', 'ROLE_RECEPTIONIST', 'ROLE_PHYSICIAN')]
 [2018-09-11 11:21:51,128] 26400 [qtp605787935-17]  DEBUG FilterSecurityInterceptor authenticateIfRequired.347- Previously Authenticated: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@8dfd4e04: Principal: org.springframework.security.core.userdetails.User@26264b8c: Username: receptionist@gmail.com; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: ROLE_RECEPTIONIST; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@166c8: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: bhs6aizprh78z49t7gw6uad3; Granted Authorities: ROLE_RECEPTIONIST
 [2018-09-11 11:21:51,128] 26400 [qtp605787935-17]  DEBUG AffirmativeBased decide.65- Voter: org.springframework.security.web.access.expression.WebExpressionVoter@41059616, returned: 1
 [2018-09-11 11:21:51,128] 26400 [qtp605787935-17]  DEBUG FilterSecurityInterceptor beforeInvocation.242- Authorization successful
 [2018-09-11 11:21:51,129] 26401 [qtp605787935-17]  DEBUG FilterSecurityInterceptor beforeInvocation.255- RunAsManager did not change Authentication object
 [2018-09-11 11:21:51,129] 26401 [qtp605787935-17]  DEBUG FilterChainProxy doFilter.309- /userInfo reached end of additional filter chain; proceeding with original chain
 [2018-09-11 11:21:51,129] 26401 [qtp605787935-17]  DEBUG DispatcherServlet doService.861- DispatcherServlet with name 'spring-mvc' processing GET request for [/userInfo]
 [2018-09-11 11:21:51,129] 26401 [qtp605787935-17]  DEBUG RequestMappingHandlerMapping getHandlerInternal.294- Looking up handler method for path /userInfo
 [2018-09-11 11:21:51,130] 26402 [qtp605787935-17]  DEBUG RequestMappingHandlerMapping getHandlerInternal.299- Returning handler method [public java.lang.String com.ideas2it.hospitalmanagement.user.controller.UserController.userInfo(org.springframework.ui.Model,java.security.Principal)]
 [2018-09-11 11:21:51,130] 26402 [qtp605787935-17]  DEBUG DefaultListableBeanFactory doGetBean.248- Returning cached instance of singleton bean 'userController'
 [2018-09-11 11:21:51,130] 26402 [qtp605787935-17]  DEBUG DispatcherServlet doDispatch.947- Last-Modified value for [/userInfo] is: -1
 [2018-09-11 11:21:51,131] 26403 [qtp605787935-17]  DEBUG DefaultListableBeanFactory invokeInitMethods.1616- Invoking afterPropertiesSet() on bean with name 'receptionist'
 [2018-09-11 11:21:51,131] 26403 [qtp605787935-17]  DEBUG DispatcherServlet render.1241- Rendering view [org.springframework.web.servlet.view.JstlView: name 'receptionist'; URL [/WEB-INF/views/receptionist.jsp]] in DispatcherServlet with name 'spring-mvc'
 [2018-09-11 11:21:51,132] 26404 [qtp605787935-17]  DEBUG JstlView exposeModelAsRequestAttributes.432- Added model object 'email' of type [java.lang.String] to request in view with name 'receptionist'
 [2018-09-11 11:21:51,132] 26404 [qtp605787935-17]  DEBUG JstlView renderMergedOutputModel.166- Forwarding to resource [/WEB-INF/views/receptionist.jsp] in InternalResourceView 'receptionist'
 [2018-09-11 11:21:51,244] 26516 [qtp605787935-17]  DEBUG DispatcherServlet processRequest.996- Successfully completed request
 [2018-09-11 11:21:51,244] 26516 [qtp605787935-17]  DEBUG ExceptionTranslationFilter doFilter.116- Chain processed normally
 [2018-09-11 11:21:51,244] 26516 [qtp605787935-17]  DEBUG SecurityContextPersistenceFilter doFilter.105- SecurityContextHolder now cleared, as request processing completed
 [2018-09-11 11:21:53,339] 28611 [qtp605787935-15]  DEBUG FilterChainProxy doFilter.324- /logout at position 1 of 11 in additional filter chain; firing Filter: 'SecurityContextPersistenceFilter'
 [2018-09-11 11:21:53,340] 28612 [qtp605787935-15]  DEBUG HttpSessionSecurityContextRepository readSecurityContextFromSession.192- Obtained a valid SecurityContext from SPRING_SECURITY_CONTEXT: 'org.springframework.security.core.context.SecurityContextImpl@8dfd4e04: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@8dfd4e04: Principal: org.springframework.security.core.userdetails.User@26264b8c: Username: receptionist@gmail.com; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: ROLE_RECEPTIONIST; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@166c8: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: bhs6aizprh78z49t7gw6uad3; Granted Authorities: ROLE_RECEPTIONIST'
 [2018-09-11 11:21:53,340] 28612 [qtp605787935-15]  DEBUG FilterChainProxy doFilter.324- /logout at position 2 of 11 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
 [2018-09-11 11:21:53,340] 28612 [qtp605787935-15]  DEBUG FilterChainProxy doFilter.324- /logout at position 3 of 11 in additional filter chain; firing Filter: 'HeaderWriterFilter'
 [2018-09-11 11:21:53,341] 28613 [qtp605787935-15]  DEBUG HstsHeaderWriter writeHeaders.128- Not injecting HSTS header since it did not match the requestMatcher org.springframework.security.web.header.writers.HstsHeaderWriter$SecureRequestMatcher@70201b26
 [2018-09-11 11:21:53,341] 28613 [qtp605787935-15]  DEBUG FilterChainProxy doFilter.324- /logout at position 4 of 11 in additional filter chain; firing Filter: 'LogoutFilter'
 [2018-09-11 11:21:53,341] 28613 [qtp605787935-15]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/logout'; against '/logout'
 [2018-09-11 11:21:53,341] 28613 [qtp605787935-15]  DEBUG LogoutFilter doFilter.107- Logging out user 'org.springframework.security.authentication.UsernamePasswordAuthenticationToken@8dfd4e04: Principal: org.springframework.security.core.userdetails.User@26264b8c: Username: receptionist@gmail.com; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: ROLE_RECEPTIONIST; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@166c8: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: bhs6aizprh78z49t7gw6uad3; Granted Authorities: ROLE_RECEPTIONIST' and transferring to logout destination
 [2018-09-11 11:21:53,342] 28614 [qtp605787935-15]  DEBUG SecurityContextLogoutHandler logout.64- Invalidating session: mdlmfccxi6e5yjcbyezig26c
 [2018-09-11 11:21:53,342] 28614 [qtp605787935-15]  DEBUG SimpleUrlLogoutSuccessHandler determineTargetUrl.110- Using default Url: /logoutSuccessful
 [2018-09-11 11:21:53,342] 28614 [qtp605787935-15]  DEBUG DefaultRedirectStrategy sendRedirect.39- Redirecting to '/logoutSuccessful'
 [2018-09-11 11:21:53,343] 28615 [qtp605787935-15]  DEBUG HttpSessionSecurityContextRepository saveContext.337- SecurityContext is empty or contents are anonymous - context will not be stored in HttpSession.
 [2018-09-11 11:21:53,343] 28615 [qtp605787935-15]  DEBUG SecurityContextPersistenceFilter doFilter.105- SecurityContextHolder now cleared, as request processing completed
 [2018-09-11 11:21:53,349] 28621 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 1 of 11 in additional filter chain; firing Filter: 'SecurityContextPersistenceFilter'
 [2018-09-11 11:21:53,350] 28622 [qtp605787935-18]  DEBUG HttpSessionSecurityContextRepository readSecurityContextFromSession.159- No HttpSession currently exists
 [2018-09-11 11:21:53,350] 28622 [qtp605787935-18]  DEBUG HttpSessionSecurityContextRepository loadContext.101- No SecurityContext was available from the HttpSession: null. A new one will be created.
 [2018-09-11 11:21:53,350] 28622 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 2 of 11 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
 [2018-09-11 11:21:53,351] 28623 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 3 of 11 in additional filter chain; firing Filter: 'HeaderWriterFilter'
 [2018-09-11 11:21:53,351] 28623 [qtp605787935-18]  DEBUG HstsHeaderWriter writeHeaders.128- Not injecting HSTS header since it did not match the requestMatcher org.springframework.security.web.header.writers.HstsHeaderWriter$SecureRequestMatcher@70201b26
 [2018-09-11 11:21:53,351] 28623 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 4 of 11 in additional filter chain; firing Filter: 'LogoutFilter'
 [2018-09-11 11:21:53,351] 28623 [qtp605787935-18]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/logoutsuccessful'; against '/logout'
 [2018-09-11 11:21:53,352] 28624 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 5 of 11 in additional filter chain; firing Filter: 'UsernamePasswordAuthenticationFilter'
 [2018-09-11 11:21:53,352] 28624 [qtp605787935-18]  DEBUG AntPathRequestMatcher matches.131- Request 'GET /logoutsuccessful' doesn't match 'POST /j_spring_security_check
 [2018-09-11 11:21:53,352] 28624 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 6 of 11 in additional filter chain; firing Filter: 'RequestCacheAwareFilter'
 [2018-09-11 11:21:53,352] 28624 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 7 of 11 in additional filter chain; firing Filter: 'SecurityContextHolderAwareRequestFilter'
 [2018-09-11 11:21:53,352] 28624 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 8 of 11 in additional filter chain; firing Filter: 'AnonymousAuthenticationFilter'
 [2018-09-11 11:21:53,353] 28625 [qtp605787935-18]  DEBUG AnonymousAuthenticationFilter doFilter.100- Populated SecurityContextHolder with anonymous token: 'org.springframework.security.authentication.AnonymousAuthenticationToken@9055c2bc: Principal: anonymousUser; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@b364: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: null; Granted Authorities: ROLE_ANONYMOUS'
 [2018-09-11 11:21:53,353] 28625 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 9 of 11 in additional filter chain; firing Filter: 'SessionManagementFilter'
 [2018-09-11 11:21:53,353] 28625 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 10 of 11 in additional filter chain; firing Filter: 'ExceptionTranslationFilter'
 [2018-09-11 11:21:53,353] 28625 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 11 of 11 in additional filter chain; firing Filter: 'FilterSecurityInterceptor'
 [2018-09-11 11:21:53,354] 28626 [qtp605787935-18]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/logoutsuccessful'; against '/'
 [2018-09-11 11:21:53,354] 28626 [qtp605787935-18]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/logoutsuccessful'; against '/login'
 [2018-09-11 11:21:53,354] 28626 [qtp605787935-18]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/logoutsuccessful'; against '/logout'
 [2018-09-11 11:21:53,354] 28626 [qtp605787935-18]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/logoutsuccessful'; against '/userinfo'
 [2018-09-11 11:21:53,355] 28627 [qtp605787935-18]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/logoutsuccessful'; against '/admin'
 [2018-09-11 11:21:53,355] 28627 [qtp605787935-18]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/logoutsuccessful'; against '/nurse'
 [2018-09-11 11:21:53,355] 28627 [qtp605787935-18]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/logoutsuccessful'; against '/physician'
 [2018-09-11 11:21:53,355] 28627 [qtp605787935-18]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/logoutsuccessful'; against '/receptionist'
 [2018-09-11 11:21:53,355] 28627 [qtp605787935-18]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/logoutsuccessful'; against '/other/**'
 [2018-09-11 11:21:53,355] 28627 [qtp605787935-18]  DEBUG FilterSecurityInterceptor beforeInvocation.209- Public object - authentication not attempted
 [2018-09-11 11:21:53,356] 28628 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.309- /logoutSuccessful reached end of additional filter chain; proceeding with original chain
 [2018-09-11 11:21:53,356] 28628 [qtp605787935-18]  DEBUG DispatcherServlet doService.861- DispatcherServlet with name 'spring-mvc' processing GET request for [/logoutSuccessful]
 [2018-09-11 11:21:53,356] 28628 [qtp605787935-18]  DEBUG RequestMappingHandlerMapping getHandlerInternal.294- Looking up handler method for path /logoutSuccessful
 [2018-09-11 11:21:53,356] 28628 [qtp605787935-18]  DEBUG RequestMappingHandlerMapping getHandlerInternal.299- Returning handler method [public java.lang.String com.ideas2it.hospitalmanagement.user.controller.UserController.redirectAfterLogout()]
 [2018-09-11 11:21:53,357] 28629 [qtp605787935-18]  DEBUG DefaultListableBeanFactory doGetBean.248- Returning cached instance of singleton bean 'userController'
 [2018-09-11 11:21:53,357] 28629 [qtp605787935-18]  DEBUG DispatcherServlet doDispatch.947- Last-Modified value for [/logoutSuccessful] is: -1
 [2018-09-11 11:21:53,358] 28630 [qtp605787935-18]  DEBUG DispatcherServlet render.1241- Rendering view [org.springframework.web.servlet.view.JstlView: name 'login'; URL [/WEB-INF/views/login.jsp]] in DispatcherServlet with name 'spring-mvc'
 [2018-09-11 11:21:53,358] 28630 [qtp605787935-18]  DEBUG JstlView renderMergedOutputModel.166- Forwarding to resource [/WEB-INF/views/login.jsp] in InternalResourceView 'login'
 [2018-09-11 11:21:53,362] 28634 [qtp605787935-18]  DEBUG HttpSessionSecurityContextRepository saveContext.337- SecurityContext is empty or contents are anonymous - context will not be stored in HttpSession.
 [2018-09-11 11:21:53,363] 28635 [qtp605787935-18]  DEBUG DispatcherServlet processRequest.996- Successfully completed request
 [2018-09-11 11:21:53,363] 28635 [qtp605787935-18]  DEBUG ExceptionTranslationFilter doFilter.116- Chain processed normally
 [2018-09-11 11:21:53,364] 28636 [qtp605787935-18]  DEBUG SecurityContextPersistenceFilter doFilter.105- SecurityContextHolder now cleared, as request processing completed
 [2018-09-11 11:21:53,381] 28653 [qtp605787935-14]  DEBUG FilterChainProxy doFilter.324- /static/css/bootstrap.css at position 1 of 11 in additional filter chain; firing Filter: 'SecurityContextPersistenceFilter'
 [2018-09-11 11:21:53,381] 28653 [qtp605787935-14]  DEBUG HttpSessionSecurityContextRepository readSecurityContextFromSession.171- HttpSession returned null object for SPRING_SECURITY_CONTEXT
 [2018-09-11 11:21:53,382] 28654 [qtp605787935-14]  DEBUG HttpSessionSecurityContextRepository loadContext.101- No SecurityContext was available from the HttpSession: org.eclipse.jetty.server.session.HashedSession:1sdh5gw9b2p49dyputhxaz76s@93935595. A new one will be created.
 [2018-09-11 11:21:53,382] 28654 [qtp605787935-14]  DEBUG FilterChainProxy doFilter.324- /static/css/bootstrap.css at position 2 of 11 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
 [2018-09-11 11:21:53,382] 28654 [qtp605787935-14]  DEBUG FilterChainProxy doFilter.324- /static/css/bootstrap.css at position 3 of 11 in additional filter chain; firing Filter: 'HeaderWriterFilter'
 [2018-09-11 11:21:53,382] 28654 [qtp605787935-14]  DEBUG HstsHeaderWriter writeHeaders.128- Not injecting HSTS header since it did not match the requestMatcher org.springframework.security.web.header.writers.HstsHeaderWriter$SecureRequestMatcher@70201b26
 [2018-09-11 11:21:53,383] 28655 [qtp605787935-14]  DEBUG FilterChainProxy doFilter.324- /static/css/bootstrap.css at position 4 of 11 in additional filter chain; firing Filter: 'LogoutFilter'
 [2018-09-11 11:21:53,383] 28655 [qtp605787935-14]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/bootstrap.css'; against '/logout'
 [2018-09-11 11:21:53,383] 28655 [qtp605787935-14]  DEBUG FilterChainProxy doFilter.324- /static/css/bootstrap.css at position 5 of 11 in additional filter chain; firing Filter: 'UsernamePasswordAuthenticationFilter'
 [2018-09-11 11:21:53,383] 28655 [qtp605787935-14]  DEBUG AntPathRequestMatcher matches.131- Request 'GET /static/css/bootstrap.css' doesn't match 'POST /j_spring_security_check
 [2018-09-11 11:21:53,383] 28655 [qtp605787935-14]  DEBUG FilterChainProxy doFilter.324- /static/css/bootstrap.css at position 6 of 11 in additional filter chain; firing Filter: 'RequestCacheAwareFilter'
 [2018-09-11 11:21:53,384] 28656 [qtp605787935-14]  DEBUG FilterChainProxy doFilter.324- /static/css/bootstrap.css at position 7 of 11 in additional filter chain; firing Filter: 'SecurityContextHolderAwareRequestFilter'
 [2018-09-11 11:21:53,384] 28656 [qtp605787935-14]  DEBUG FilterChainProxy doFilter.324- /static/css/bootstrap.css at position 8 of 11 in additional filter chain; firing Filter: 'AnonymousAuthenticationFilter'
 [2018-09-11 11:21:53,384] 28656 [qtp605787935-14]  DEBUG AnonymousAuthenticationFilter doFilter.100- Populated SecurityContextHolder with anonymous token: 'org.springframework.security.authentication.AnonymousAuthenticationToken@6fa843a8: Principal: anonymousUser; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@fffd3270: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: 1sdh5gw9b2p49dyputhxaz76s; Granted Authorities: ROLE_ANONYMOUS'
 [2018-09-11 11:21:53,384] 28656 [qtp605787935-14]  DEBUG FilterChainProxy doFilter.324- /static/css/bootstrap.css at position 9 of 11 in additional filter chain; firing Filter: 'SessionManagementFilter'
 [2018-09-11 11:21:53,385] 28657 [qtp605787935-14]  DEBUG FilterChainProxy doFilter.324- /static/css/bootstrap.css at position 10 of 11 in additional filter chain; firing Filter: 'ExceptionTranslationFilter'
 [2018-09-11 11:21:53,385] 28657 [qtp605787935-13]  DEBUG FilterChainProxy doFilter.324- /static/css/app.css at position 1 of 11 in additional filter chain; firing Filter: 'SecurityContextPersistenceFilter'
 [2018-09-11 11:21:53,385] 28657 [qtp605787935-13]  DEBUG HttpSessionSecurityContextRepository readSecurityContextFromSession.171- HttpSession returned null object for SPRING_SECURITY_CONTEXT
 [2018-09-11 11:21:53,385] 28657 [qtp605787935-13]  DEBUG HttpSessionSecurityContextRepository loadContext.101- No SecurityContext was available from the HttpSession: org.eclipse.jetty.server.session.HashedSession:1sdh5gw9b2p49dyputhxaz76s@93935595. A new one will be created.
 [2018-09-11 11:21:53,385] 28657 [qtp605787935-13]  DEBUG FilterChainProxy doFilter.324- /static/css/app.css at position 2 of 11 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
 [2018-09-11 11:21:53,385] 28657 [qtp605787935-13]  DEBUG FilterChainProxy doFilter.324- /static/css/app.css at position 3 of 11 in additional filter chain; firing Filter: 'HeaderWriterFilter'
 [2018-09-11 11:21:53,385] 28657 [qtp605787935-14]  DEBUG FilterChainProxy doFilter.324- /static/css/bootstrap.css at position 11 of 11 in additional filter chain; firing Filter: 'FilterSecurityInterceptor'
 [2018-09-11 11:21:53,386] 28658 [qtp605787935-14]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/bootstrap.css'; against '/'
 [2018-09-11 11:21:53,386] 28658 [qtp605787935-14]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/bootstrap.css'; against '/login'
 [2018-09-11 11:21:53,386] 28658 [qtp605787935-14]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/bootstrap.css'; against '/logout'
 [2018-09-11 11:21:53,386] 28658 [qtp605787935-13]  DEBUG HstsHeaderWriter writeHeaders.128- Not injecting HSTS header since it did not match the requestMatcher org.springframework.security.web.header.writers.HstsHeaderWriter$SecureRequestMatcher@70201b26
 [2018-09-11 11:21:53,387] 28659 [qtp605787935-13]  DEBUG FilterChainProxy doFilter.324- /static/css/app.css at position 4 of 11 in additional filter chain; firing Filter: 'LogoutFilter'
 [2018-09-11 11:21:53,387] 28659 [qtp605787935-13]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/app.css'; against '/logout'
 [2018-09-11 11:21:53,387] 28659 [qtp605787935-13]  DEBUG FilterChainProxy doFilter.324- /static/css/app.css at position 5 of 11 in additional filter chain; firing Filter: 'UsernamePasswordAuthenticationFilter'
 [2018-09-11 11:21:53,387] 28659 [qtp605787935-13]  DEBUG AntPathRequestMatcher matches.131- Request 'GET /static/css/app.css' doesn't match 'POST /j_spring_security_check
 [2018-09-11 11:21:53,387] 28659 [qtp605787935-13]  DEBUG FilterChainProxy doFilter.324- /static/css/app.css at position 6 of 11 in additional filter chain; firing Filter: 'RequestCacheAwareFilter'
 [2018-09-11 11:21:53,388] 28660 [qtp605787935-13]  DEBUG FilterChainProxy doFilter.324- /static/css/app.css at position 7 of 11 in additional filter chain; firing Filter: 'SecurityContextHolderAwareRequestFilter'
 [2018-09-11 11:21:53,388] 28660 [qtp605787935-13]  DEBUG FilterChainProxy doFilter.324- /static/css/app.css at position 8 of 11 in additional filter chain; firing Filter: 'AnonymousAuthenticationFilter'
 [2018-09-11 11:21:53,388] 28660 [qtp605787935-13]  DEBUG AnonymousAuthenticationFilter doFilter.100- Populated SecurityContextHolder with anonymous token: 'org.springframework.security.authentication.AnonymousAuthenticationToken@6fa843a8: Principal: anonymousUser; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@fffd3270: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: 1sdh5gw9b2p49dyputhxaz76s; Granted Authorities: ROLE_ANONYMOUS'
 [2018-09-11 11:21:53,388] 28660 [qtp605787935-13]  DEBUG FilterChainProxy doFilter.324- /static/css/app.css at position 9 of 11 in additional filter chain; firing Filter: 'SessionManagementFilter'
 [2018-09-11 11:21:53,388] 28660 [qtp605787935-13]  DEBUG FilterChainProxy doFilter.324- /static/css/app.css at position 10 of 11 in additional filter chain; firing Filter: 'ExceptionTranslationFilter'
 [2018-09-11 11:21:53,389] 28661 [qtp605787935-13]  DEBUG FilterChainProxy doFilter.324- /static/css/app.css at position 11 of 11 in additional filter chain; firing Filter: 'FilterSecurityInterceptor'
 [2018-09-11 11:21:53,389] 28661 [qtp605787935-13]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/app.css'; against '/'
 [2018-09-11 11:21:53,389] 28661 [qtp605787935-13]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/app.css'; against '/login'
 [2018-09-11 11:21:53,389] 28661 [qtp605787935-13]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/app.css'; against '/logout'
 [2018-09-11 11:21:53,389] 28661 [qtp605787935-13]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/app.css'; against '/userinfo'
 [2018-09-11 11:21:53,390] 28662 [qtp605787935-13]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/app.css'; against '/admin'
 [2018-09-11 11:21:53,390] 28662 [qtp605787935-13]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/app.css'; against '/nurse'
 [2018-09-11 11:21:53,390] 28662 [qtp605787935-13]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/app.css'; against '/physician'
 [2018-09-11 11:21:53,390] 28662 [qtp605787935-13]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/app.css'; against '/receptionist'
 [2018-09-11 11:21:53,391] 28663 [qtp605787935-13]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/static/css/app.css'; against '/other/**'
 [2018-09-11 11:21:53,391] 28663 [qtp605787935-13]  DEBUG FilterSecurityInterceptor beforeInvocation.209- Public object - authentication not attempted
